resource,document,pagerank
http://www.avenuecapital.com,http://www.avenuecapital.com,"0.00024725769191338246"
http://dbpedia.org/resource/Marc_Lasry,"Marc Lasry (born September 23, 1959) is a Moroccan-American billionaire businessman and hedge fund manager. He is the co-founder and chief executive officer (CEO) of Avenue Capital Group, and the co-owner of the NBA's Milwaukee Bucks basketball team.","0.00024725769191338246"
http://dbpedia.org/resource/Sonia_Gardner,"Sonia Gardner (born 1962) is an American businesswoman, hedge fund manager and the co-founder of Avenue Capital Group.","0.00024725769191338246"
http://dbpedia.org/resource/Distressed_securities,"Distressed securities are securities over companies or government entities that are experiencing financial or operational distress, default, or are under bankruptcy. As far as debt securities, this is called distressed debt. Purchasing or holding such distressed-debt creates significant risk due to the possibility that bankruptcy may render such securities worthless (zero recovery). The deliberate investment in distressed securities as a strategy while potentially lucrative has a significant level of risk as the securities may become worthless. To do so requires significant levels of resources and expertise to analyze each instrument and assess its position in an issuer's capital structure along with the likelihood of ultimate recovery. Distressed securities tend to trade at substantial discounts to their intrinsic or par value and are therefore considered to be below investment grade. This usually limits the number of potential investors to large institutional investors—such as hedge funds, private equity firms and investment banks or specialist firms. In 2012, Edward Altman, a professor emeritus at the NYU Stern School of Business, and an expert on bankruptcy theory, estimated that there were ""more than 200 financial institutions investing between $350–400 billion in the distressed debt market in the United States"".","0.00024725769191338246"
http://dbpedia.org/resource/Bjørn_Flatgård,"Bjørn Flatgård (born September 13, 1949) is a Norwegian businessperson. He is the deputy chair of Aker Solutions and chair of SalMar. He was educated with a Master of Science in Chemical Engineering from the Norwegian Institute of Technology, and also holds a degree from BI Norwegian Business School. He has been vice president for Hafslund Nycomed and Nycomed, and CEO of Nycomed Pharma. From 1996 to 2007 he was the CEO of Elopak.","0.00025555055662449834"
http://dbpedia.org/resource/Hedge_fund,"A hedge fund is a pooled investment fund that trades in relatively liquid assets and is able to make extensive use of more complex trading, portfolio-construction, and risk management techniques in an attempt to improve performance, such as short selling, leverage, and derivatives. Financial regulators generally restrict hedge fund marketing to institutional investors, high net worth individuals, and accredited investors. Hedge funds are considered alternative investments. Their ability to use leverage and more complex investment techniques distinguishes them from regulated investment funds available to the retail market, commonly known as mutual funds and ETFs. They are also considered distinct from private equity funds and other similar closed-end funds as hedge funds generally invest in relatively liquid assets and are usually open-ended. This means they typically allow investors to invest and withdraw capital periodically based on the fund's net asset value, whereas private-equity funds generally invest in illiquid assets and only return capital after a number of years. However, other than a fund's regulatory status, there are no formal or fixed definitions of fund types, and so there are different views of what can constitute a ""hedge fund."" Although hedge funds are not subject to the many restrictions applicable to regulated funds, regulations were passed in the United States and Europe following the financial crisis of 2007–2008 with the intention of increasing government oversight of hedge funds and eliminating certain regulatory gaps. Although most modern hedge funds are able to employ a wide variety of financial instruments and risk management techniques, they can be very different from each other with respect to their strategies, risks, volatility and expected return profile. It is common for hedge fund investment strategies to aim to achieve a positive return on investment regardless of whether markets are rising or falling (""absolute return""). Although hedge funds can be considered risky investments, the expected returns of some hedge fund strategies are less volatile than those of retail funds with high exposure to stock markets because of the use of hedging techniques. A hedge fund usually pays its investment manager a management fee (typically, 2% per annum of the net asset value of the fund) and a performance fee (typically, 20% of the increase in the fund's net asset value during a year). Hedge funds have existed for many decades and have become increasingly popular. They have now grown to be a substantial portion of the asset management industry with assets totaling around $3.8 trillion as of 2021. Hedge fund managers can have several billion dollars of assets under management (AUM).","0.0002749005742837688"
http://dbpedia.org/resource/Private_equity_fund,"A private equity fund (abbreviated as PE fund) is a collective investment scheme used for making investments in various equity (and to a lesser extent debt) securities according to one of the investment strategies associated with private equity.Private equity funds are typically limited partnerships with a fixed term of 10 years (often with annual extensions). At inception, institutional investors make an unfunded commitment to the limited partnership, which is then drawn over the term of the fund. From the investors' point of view, funds can be traditional (where all the investors invest with equal terms) or asymmetric (where different investors have different terms). A private equity fund is raised and managed by investment professionals of a specific private-equity firm (the general partner and investment advisor). Typically, a single private-equity firm will manage a series of distinct private-equity funds and will attempt to raise a new fund every 3 to 5 years as the previous fund is fully invested.","0.00035437386109862947"
http://dbpedia.org/resource/399_Park_Avenue,"399 Park Avenue is a 41-story office building that occupies the entire block between Park Avenue and Lexington Avenue and 53rd Street and 54th Street in Midtown Manhattan, New York City. The building was the world headquarters of Citigroup from 1961 when it moved from 55 Wall Street until 2015 when the company moved to 388 Greenwich Street.","0.00024725769191338246"
http://dbpedia.org/resource/EcoBroker,http://dbpedia.org/resource/EcoBroker,"0.00022790767425411203"
http://www.ecobroker.com,http://www.ecobroker.com,"0.0002924077331183468"
"http://dbpedia.org/resource/Evergreen,_CO","http://dbpedia.org/resource/Evergreen,_CO","0.0002924077331183468"
http://dbpedia.org/resource/Transocean_Tours,"Transocean Tours was a German cruise line that operated ocean-going cruise ships in the German and British markets and river cruise ships in Germany. The company was formed in 1954 and first began operating cruises in 1972, using ships chartered from the Soviet Union-based Baltic Shipping Company. The company, along with its United Kingdom based parent company Cruise & Maritime Voyages (CMV), went into administration on 20 July 2020.","0.00022790767425411203"
http://www.transocean.de,http://www.transocean.de,"0.0002924077331183468"
http://dbpedia.org/resource/Transportation,http://dbpedia.org/resource/Transportation,"0.0003891578214146989"
http://dbpedia.org/resource/Cruising_(maritime),"Cruising by boat is an activity that involves living for extended time on a vessel while traveling from place to place for pleasure. Cruising generally refers to trips of a few days or more, and can extend to round-the-world voyages.","0.0002924077331183468"
http://dbpedia.org/resource/Deutsche_Post_(brand),"Deutsche Post is a brand of Deutsche Post AG used for its domestic mail services in Germany. The services offered under the brand are those of a traditional mail service, making the brand the successor of the former state-owned mail monopoly, Deutsche Bundespost. As of 2008, the monopoly for Deutsche Post on these services has expired. Most businesses unrelated to traditional mail services have been switched over to the DHL brand acquired with the original DHL company. The group uses the name Deutsche Post DHL.","0.00022790767425411203"
http://www.deutschepost.com,http://www.deutschepost.com,"0.0002520951963282001"
http://dbpedia.org/resource/Brand,"A brand is a name, term, design, symbol or any other feature that distinguishes one seller's good or service from those of other sellers. Brands are used in business, marketing, and advertising for recognition and, importantly, to create and store value as brand equity for the object identified, to the benefit of the brand's customers, its owners and shareholders. Brand names are sometimes distinguished from generic or store brands. The practice of branding - in the original literal sense of marking by burning - is thought to have begun with the ancient Egyptians, who are known to have engaged in livestock branding as early as 2,700 BCE. Branding was used to differentiate one person's cattle from another's by means of a distinctive symbol burned into the animal's skin with a hot branding iron. If a person stole any of the cattle, anyone else who saw the symbol could deduce the actual owner. The term has been extended to mean a strategic personality for a product or company, so that ""brand"" now suggests the values and promises that a consumer may perceive and buy into. It includes the voice and the tonality of the business. Over time, the practice of branding objects extended to a broader range of packaging and goods offered for sale including oil, wine, cosmetics, and fish sauce and, in the 21st century, extends even further into services (such as legal, financial and medical), political parties and people (e.g. Lady Gaga and Katy Perry). Branding in terms of painting a cow with symbols or colors at flea markets was considered to be one of the oldest forms of the practice. In the modern era, the concept of branding has expanded to include deployment by a manager of the marketing and communication techniques and tools that help to distinguish a company or products from competitors, aiming to create a lasting impression in the minds of customers. The key components that form a brand's toolbox include a brand's identity, personality, product design, brand communication (such as by logos and trademarks), brand awareness, brand loyalty, and various branding (brand management) strategies. Many companies believe that there is often little to differentiate between several types of products in the 21st century, hence branding is among a few remaining forms of product differentiation. Brand equity is the measurable totality of a brand's worth and is validated by observing the effectiveness of these branding components. As markets become increasingly dynamic and fluctuating, brand equity is built by the deployment of marketing techniques to increase customer satisfaction and customer loyalty, with side effects like reduced price sensitivity. A brand is, in essence, a promise to its customers of what they can expect from products and may include emotional as well as functional benefits. When a customer is familiar with a brand or favors it incomparably to its competitors, a corporation has reached a high level of brand equity. Special accounting standards have been devised to assess brand equity. In accounting, a brand, defined as an intangible asset, is often the most valuable asset on a corporation's balance sheet. Brand owners manage their brands carefully to create shareholder value. Brand valuation is a management technique that ascribes a monetary value to a brand, and allows marketing investment to be managed (e.g.: prioritized across a portfolio of brands) to maximize shareholder value. Although only acquired brands appear on a company's balance sheet, the notion of putting a value on a brand forces marketing leaders to be focused on long term stewardship of the brand and managing for value. The word ""brand"" is often used as a metonym referring to the company that is strongly identified with a brand. Marque or make are often used to denote a brand of motor vehicle, which may be distinguished from a car model. A concept brand is a brand that is associated with an abstract concept, like breast-cancer awareness or environmentalism, rather than a specific product, service, or business. A commodity brand is a brand associated with a commodity.","0.00035368278903936983"
http://dbpedia.org/resource/Frank_Appel,Frank Appel has been CEO of Deutsche Post since 18 February 2008. His present appointment is through October 2022. He has been Member of the Board of Management of Deutsche Post AG since 1 November 2002.,"0.0002520951963282001"
http://dbpedia.org/resource/Deutsche_Post,"The Deutsche Post AG, operating under the trade name Deutsche Post DHL Group, is a German multinational package delivery and supply chain management company headquartered in Bonn, Germany. It is one of the world's largest courier companies. The postal division delivers 61 million letters each day in Germany, making it Europe's largest such company. The Parcel division DHL is a wholly owned subsidiary claimed to be present in over 220 countries and territories. The Deutsche Post is the successor to the German mail authority Deutsche Bundespost, which was privatized in 1995 and became a fully independent company in 2000. Since its privatization, Deutsche Post has significantly expanded its business area through acquisitions. In late 2014, the group acquired StreetScooter GmbH, a small manufacturer of electric vehicles. Two years later, the group acquired UK Mail, a business-focused postal service in the UK for US$315.5 million (£243 million). The former company became a division of the Deutsche Post European parcel network. The Deutsche Post DHL Group 2016 earnings before interest and taxes (EBIT) was €3.491 billion (up 44.8 percent over 2015), with a net profit of €2.64 billion on revenue of €57.334 billion. Return on equity, before taxes, was 27.7 percent. The group's long term credit rating, in November 2016, was BBB+ with a Stable outlook per Fitch's. Deutsche Post AG is listed on the Börse Frankfurt (Frankfurt Stock Exchange) as DPW and is in the Euro Stoxx 50 stock market index. In 2016, 20.5% of the group's shares were held by the state-owned KfW bank; 79.5% were freely floating: 65.6% held by institutional and 10.8% by private investors.","0.0003085327478344055"
http://dbpedia.org/resource/Leif_Inge_Nordhammer,http://dbpedia.org/resource/Leif_Inge_Nordhammer,"0.00025555055662449834"
http://dbpedia.org/resource/Fish_farm,http://dbpedia.org/resource/Fish_farm,"0.00028319343899488466"
http://dbpedia.org/resource/Ryan_Finley_(businessman),"Ryan Finley is an American businessman and the founder of SurveyMonkey, an online survey software provider.","0.0002924077331183468"
http://dbpedia.org/resource/NIGP:_The_Institute_for_Public_Procurement,http://dbpedia.org/resource/NIGP:_The_Institute_for_Public_Procurement,"0.00022790767425411203"
http://dbpedia.org/resource/Bonn,"The federal city of Bonn (German pronunciation: [bɔn] Latin: Bonna) is a city on the banks of the Rhine in the German state of North Rhine-Westphalia, with a population of over 300,000. About 24 km (15 mi) south-southeast of Cologne, Bonn is in the southernmost part of the Rhine-Ruhr region, Germany's largest metropolitan area, with over 11 million inhabitants. It is a university city and the birthplace of Ludwig van Beethoven. Founded in the 1st century BC as a Roman settlement in the province Germania Inferior, Bonn is one of Germany's oldest cities. It was the capital city of the Electorate of Cologne from 1597 to 1794, and residence of the Archbishops and Prince-electors of Cologne. From 1949 to 1990, Bonn was the capital of West Germany, and Germany's present constitution, the Basic Law, was declared in the city in 1949. The era when Bonn served as the capital of West Germany is referred to by historians as the Bonn Republic. From 1990 to 1999, Bonn served as the seat of government – but no longer capital – of reunited Germany. Due to a political compromise (Berlin-Bonn Act) following the reunification, the German federal government maintains a substantial presence in Bonn. Roughly a third of all ministerial jobs are located in Bonn as of 2019, and the city is considered a second, unofficial, capital of the country. Bonn is the secondary seat of the President, the Chancellor, and the Bundesrat, and the primary seat of six federal government ministries and twenty federal authorities. The title of Federal City (German: Bundesstadt) reflects its important political status within Germany. The headquarters of Deutsche Post DHL and Deutsche Telekom, both DAX-listed corporations, are in Bonn. The city is home to the University of Bonn and a total of 20 United Nations institutions, the highest number in all of Germany. These institutions include the headquarters for Secretariat of the UN Framework Convention Climate Change (UNFCCC), the Secretariat of the UN Convention to Combat Desertification (UNCCD), and the UN Volunteers programme.","0.0002843452257603175"
http://dbpedia.org/resource/Mail,"The mail or post is a system for physically transporting postcards, letters, and parcels. A postal service can be private or public, though many governments place restrictions on private systems. Since the mid-19th century, national postal systems have generally been established as a government monopoly, with a fee on the article prepaid. Proof of payment is usually in the form of an adhesive postage stamp, but a postage meter is also used for bulk mailing. With the advent of email, the retronym ""snail mail"" was coined. Postal authorities often have functions aside from transporting letters. In some countries, a postal, telegraph and telephone (PTT) service oversees the postal system, in addition to telephone and telegraph systems. Some countries' postal systems allow for savings accounts and handle applications for passports. The Universal Postal Union (UPU), established in 1874, includes 192 member countries and sets the rules for international mail exchanges as a Specialized Agency of the United Nations.","0.0002520951963282001"
http://dbpedia.org/resource/Post_office,"A post office is a public facility and a retailer that provides mail services, such as accepting letters and parcels, providing post office boxes, and selling postage stamps, packaging, and stationery. Post offices may offer additional services, which vary by country. These include providing and accepting government forms (such as passport applications), and processing government services and fees (such as road tax, postal savings, or bank fees). The chief administrator of a post office is called a postmaster. Before the advent of postal codes and the post office, postal systems would route items to a specific post office for receipt or delivery. During the 19th century in the United States, this often led to smaller communities being renamed after their post offices, particularly after the Post Office Department began to require that post office names not be duplicated within a state.","0.0002520951963282001"
http://dbpedia.org/resource/Mosaic451,"Mosaic451 LLC provides custom-built cyber security management, detection and response services for the high-risk, highly-regulated global enterprise. Their core competency is security OT and IT environments for energy, transportation, manufacturing, government and finance. The company's headquarters are located in downtown Phoenix, Arizona with regional offices located in Las Vegas, Nevada and Portland, Oregon. The company has been quickly growing since 2011 and featured on the Inc. 5000 list of fastest-growing private companies since 2016. Mosaic451 has also been the recipient of the Channel Company’s CRN Fast Growth 150, Tech Elite 250 and the Managed Services 500 for the past two years.","0.00022790767425411203"
http://www.mosaic451.com/,http://www.mosaic451.com/,"0.0002762827184022881"
http://dbpedia.org/resource/Private_Limited,http://dbpedia.org/resource/Private_Limited,"0.0002762827184022881"
http://dbpedia.org/resource/Information_security,"Information security, sometimes shortened to InfoSec, is the practice of protecting information by mitigating information risks. It is part of information risk management. It typically involves preventing or reducing the probability of unauthorized/inappropriate access to data, or the unlawful use, disclosure, disruption, deletion, corruption, modification, inspection, recording, or devaluation of information. It also involves actions intended to reduce the adverse impacts of such incidents. Protected information may take any form, e.g. electronic or physical, tangible (e.g. paperwork) or intangible (e.g. knowledge). Information security's primary focus is the balanced protection of the confidentiality, integrity, and availability of data (also known as the CIA triad) while maintaining a focus on efficient policy implementation, all without hampering organization productivity. This is largely achieved through a structured risk management process that involves: 
* identifying information and related assets, plus potential threats, vulnerabilities, and impacts; 
* evaluating the risks 
* deciding how to address or treat the risks i.e. to avoid, mitigate, share or accept them 
* where risk mitigation is required, selecting or designing appropriate security controls and implementing them 
* monitoring the activities, making adjustments as necessary to address any issues, changes and improvement opportunities To standardize this discipline, academics and professionals collaborate to offer guidance, policies, and industry standards on password, antivirus software, firewall, encryption software, legal liability, security awareness and training, and so forth. This standardization may be further driven by a wide variety of laws and regulations that affect how data is accessed, processed, stored, transferred and destroyed. However, the implementation of any standards and guidance within an entity may have limited effect if a culture of continual improvement isn't adopted.","0.0002762827184022881"
http://dbpedia.org/resource/Antler_Luggage,"Antler is a British company that has been designing and manufacturing luggage since 1914. The company is currently headquartered in London, United Kingdom.","0.00022790767425411203"
http://antler.co.uk,http://antler.co.uk,"0.00032465776255046413"
"http://dbpedia.org/resource/Kings_Cross,_London","http://dbpedia.org/resource/Kings_Cross,_London","0.00032465776255046413"
http://dbpedia.org/resource/Nutreco,"Nutreco N.V. is a Dutch producer of animal nutrition, fish feed and processed meat products. It has about 100 production facilities in more than 30 countries, and eight research centers. The company was founded in 1994 after a Cinven-backed management buyout of the feed and nutrition division of BP. Nutreco was listed on Euronext Amsterdam from 1997 until 2015, when the company was delisted following its acquisition by SHV Holdings.","0.00022790767425411203"
http://www.nutreco.com,http://www.nutreco.com,"0.00024403268897017072"
http://dbpedia.org/resource/Marine_Farms,"Marine Farms ASA is a Norwegian fish farming company. Based in Bergen, it operates salmon farms in the United Kingdom and Spain, through the subsidiaries Lakeland and Culmarex, respectively. It also holds investments in Belize and Vietnam. The company is listed on the Oslo Stock Exchange. The company was founded in 1976 as Lax AS by Bjørn Myrseth, for his ownership in Stolt Sea Farm. The Stolt shares were sold in 1987, and the company started making its own investments in fish farming.","0.00022790767425411203"
http://www.marinefarms.no/,http://www.marinefarms.no/,"0.00025555055662449834"
http://www.nigp.org,http://www.nigp.org,"0.0002762827184022881"
http://dbpedia.org/resource/Freddie_Baird,http://dbpedia.org/resource/Freddie_Baird,"0.00024080768602695898"
http://dbpedia.org/resource/Eric_Cosway,http://dbpedia.org/resource/Eric_Cosway,"0.00024080768602695898"
http://dbpedia.org/resource/Naamloze_vennootschap,"Naamloze vennootschap (Dutch pronunciation: [ˈnaːmloːzə vɛˈnoːtsxɑp]; correctly abbreviated nv, however, often abbreviated N.V. or NV) or (in the French Community of Belgium) Société anonyme (SA) is a type of public company defined by business law in the Netherlands, Belgium, Indonesia (where it is known as perseroan terbatas, correctly abbreviated PT, however often abbreviated PT. or P.T. and allows for private companies), and Suriname. The company is owned by shareholders, and the company's shares are not registered to certain owners, so that they may be traded on the public stock market. The phrase literally means ""nameless partnership"" or ""anonymous venture"" and comes from the fact that the partners (the shareholders) are not directly known. This is in contrast to the term for a private limited company, which is called besloten vennootschap (an ""exclusive"" or ""closed partnership"", one in which stock is not for sale on open markets). Each naamloze vennootschap is a legal entity in the Netherlands, Belgium, Aruba, Curaçao, Suriname, St. Maarten, and Indonesia. A minimum of €45,000 paid in capital is required to register a Dutch NV.","0.0002793541497767755"
http://dbpedia.org/resource/Amersfoort,"Amersfoort (Dutch pronunciation: [ˈaːmərsfoːrt]) is a city and municipality in the province of Utrecht, Netherlands, about 20 km from the city of Utrecht and 40 km south east of Amsterdam. As of 1 December 2021, the municipality had a population of 158,531, making it the second-largest of the province and fifteenth-largest of the country. Amersfoort is also one of the largest Dutch railway junctions with its three stations—Amersfoort Centraal, Schothorst and Vathorst—due to its location on two of the Netherlands' main east to west and north to south railway lines. The city was used during the 1928 Summer Olympics as a venue for the modern pentathlon events. Amersfoort marked its 750th anniversary as a city in 2009.","0.00024403268897017072"
http://dbpedia.org/resource/Food_processing,"Food processing is the transformation of agricultural products into food, or of one form of food into other forms. Food processing includes many forms of processing foods, from grinding grain to make raw flour to home cooking to complex industrial methods used to make convenience foods. Some food processing methods play important roles in reducing food waste and improving food preservation, thus reducing the total environmental impact of agriculture and improving food security. Primary food processing is necessary to make most foods edible, and secondary food processing turns the ingredients into familiar foods, such as bread. Tertiary food processing has been criticized for promoting overnutrition and obesity, containing too much sugar and salt, too little fiber, and otherwise being unhealthful in respect to dietary needs of humans and farm animals.","0.00035875065080727403"
http://dbpedia.org/resource/Animal_nutrition,"Animal nutrition focuses on the dietary nutrients needs of animals, primarily those in agriculture and food production, but also in zoos, aquariums, and wildlife management.","0.00024403268897017072"
http://dbpedia.org/resource/Meat,"Meat is animal flesh that is eaten as food. Humans have hunted, farmed, and scavenged animals for meat since prehistoric times. The establishment of settlements in the Neolithic Revolution allowed the domestication of animals such as chickens, sheep, rabbits, pigs, and cattle. This eventually led to their use in meat production on an industrial scale in slaughterhouses. Meat is mainly composed of water, protein, and fat. It is edible raw, but is normally eaten after it has been cooked and seasoned or processed in a variety of ways. Unprocessed meat will spoil or rot within hours or days as a result of infection with, and decomposition by, bacteria and fungi. Meat is important to the food industry, economies, and cultures around the world. There are nonetheless people who choose to not eat meat (vegetarians) or any animal products (vegans), for reasons such as taste preferences, ethics, environmental concerns, health concerns or religious dietary rules.","0.00024403268897017072"
http://dbpedia.org/resource/Poultry,"Poultry (/ˈpoʊltri/) are domesticated birds kept by humans for their eggs, their meat or their feathers. These birds are most typically members of the superorder Galloanserae (fowl), especially the order Galliformes (which includes chickens, quails, and turkeys). The term also includes birds that are killed for their meat, such as the young of pigeons (known as squabs) but does not include similar wild birds hunted for sport or food and known as game. The word ""poultry"" comes from the French/Norman word poule, itself derived from the Latin word pullus, which means small animal. The recent genomic study involving the four extant Junglefowl species reveal that the domestication of chicken, the most populous poultry species, occurred around 8,000 years ago in Southeast Asia. Although this was believed to have occurred later around 5,400 years ago in Southeast Asia. This may have originally been as a result of people hatching and rearing young birds from eggs collected from the wild, but later involved keeping the birds permanently in captivity. Domesticated chickens may have been used for cockfighting at first and quail kept for their songs, but soon it was realised how useful it was having a captive-bred source of food. Selective breeding for fast growth, egg-laying ability, conformation, plumage and docility took place over the centuries, and modern breeds often look very different from their wild ancestors. Although some birds are still kept in small flocks in extensive systems, most birds available in the market today are reared in intensive commercial enterprises. Together with pork, poultry is one of the two most widely eaten types of meat globally, with over 70% of the meat supply in 2012 between them; poultry provides nutritionally beneficial food containing high-quality protein accompanied by a low proportion of fat. All poultry meat should be properly handled and sufficiently cooked in order to reduce the risk of food poisoning. Semi-vegetarians who consume poultry as the only source of meat are said to adhere to pollotarianism. The collective word ""poultry"" comes from the West & English ""pultrie"", from Old French pouletrie, from pouletier, poultry dealer, from poulet, pullet. The word ""pullet"" itself comes from Middle English pulet, from Old French polet, both from Latin pullus, a young fowl, young animal or chicken. The word ""fowl"" is of Germanic origin (cf. Old English Fugol, German Vogel, Danish Fugl).","0.00024403268897017072"
http://dbpedia.org/resource/Fish_food,http://dbpedia.org/resource/Fish_food,"0.00024403268897017072"
http://dbpedia.org/resource/SHV_Holdings,"SHV Holdings is a privately owned Dutch trading company, regarded as one of the world's largest private trading groups. SHV is a highly diversified company, with interests in transport, retail, oil, food and financial services. It currently employs more than 50.000 people.","0.00024403268897017072"
http://dbpedia.org/resource/Netherlands,"The Netherlands (Dutch: Nederland [ˈneːdərlɑnt]), informally Holland, is a country located in Northwestern Europe with overseas territories in the Caribbean. It is the largest of four constituent countries of the Kingdom of the Netherlands. The Netherlands consists of twelve provinces; it borders Germany to the east, Belgium to the south, with a North Sea coastline to the north and west. It shares maritime borders with the United Kingdom, Germany and Belgium in the North Sea. The country's official language is Dutch, with West Frisian as a secondary official language in the province of Friesland. Dutch Low Saxon and Limburgish are recognised regional languages, while Dutch Sign Language, Sinte Romani and Yiddish are recognised non-territorial languages. Dutch, English and Papiamento are official in the Caribbean territories. The four largest cities in the Netherlands are Amsterdam, Rotterdam, The Hague and Utrecht. Amsterdam is the country's most populous city and the nominal capital. The Hague holds the seat of the States General, Cabinet and Supreme Court. The Port of Rotterdam is the busiest seaport in Europe. Schiphol is the busiest airport in the Netherlands, and the third busiest in Europe. The Netherlands is a founding member of the European Union, Eurozone, G10, NATO, OECD, and WTO, as well as a part of the Schengen Area and the trilateral Benelux Union. It hosts several intergovernmental organisations and international courts, many of which are centred in The Hague. Netherlands literally means ""lower countries"" in reference to its low elevation and flat topography, with only about 50% of its land exceeding 1 m (3.3 ft) above sea level, and nearly 26% falling below sea level. Most of the areas below sea level, known as polders, are the result of land reclamation that began in the 14th century. In the Republican period, which began in 1588, the Netherlands entered a unique era of political, economic, and cultural greatness, ranked among the most powerful and influential in Europe and the world; this period is known as the Dutch Golden Age. During this time, its trading companies, the Dutch East India Company and the Dutch West India Company, established colonies and trading posts all over the world. With a population of 17.7 million people, all living within a total area of 41,850 km2 (16,160 sq mi)—of which the land area is 33,500 km2 (12,900 sq mi)—the Netherlands is the 16th most densely populated country in the world and the second-most densely populated country in the European Union, with a density of 529 people per square kilometre (1,370 people/sq mi). Nevertheless, it is the world's second-largest exporter of food and agricultural products by value, owing to its fertile soil, mild climate, intensive agriculture, and inventiveness. The Netherlands has been a parliamentary constitutional monarchy with a unitary structure since 1848. The country has a tradition of pillarisation and a long record of social tolerance, having legalised abortion, prostitution and human euthanasia, along with maintaining a liberal drug policy. The Netherlands abolished the death penalty in Civil Law in 1870, though it was not completely removed until a new constitution was approved in 1983. The Netherlands allowed women's suffrage in 1919 and was the first country to legalise same-sex marriage in 2001. Its mixed-market advanced economy has the twelfth-highest per capita income globally. The Netherlands ranks among the highest in international indices of press freedom, economic freedom, human development and quality of life, as well as happiness.","0.00030423274391012316"
http://dbpedia.org/resource/SalMar,"SalMar ASA is a Norwegian fish farm company and one of the world's largest producers of farmed salmon. The company's main activities include marine-phase farming, broodfish and smolt production, processing and sale of farmed salmon. It holds 100 licenses for production of Atlantic salmon in Norway, located in Trøndelag, Nordmøre and, through its subsidiary Senja Sjøfarm AS, Troms. It also owns 50% of which operates fish farms as . The company is based in Frøya and is listed on the Oslo Stock Exchange since 2007. The company was founded in 1991, its main shareholder is today the founder's son Gustav Magnar Witzøe. SalMar sells farmed salmon across Asia, the United States, Canada, the Russian Federation and Norway.","0.00022790767425411203"
http://www.salmar.no,http://www.salmar.no,"0.00025555055662449834"
"http://dbpedia.org/resource/Frøya,_Sør-Trøndelag","http://dbpedia.org/resource/Frøya,_Sør-Trøndelag","0.00025555055662449834"
http://dbpedia.org/resource/Chair_(official),http://dbpedia.org/resource/Chair_(official),"0.000376257809641852"
http://dbpedia.org/resource/Fabrication_(metal),http://dbpedia.org/resource/Fabrication_(metal),"0.00024725769191338246"
http://dbpedia.org/resource/Steel,"Steel is an alloy made up of iron with added carbon to improve its strength and fracture resistance compared to other forms of iron. Many other elements may be present or added. Stainless steels that are corrosion- and oxidation-resistant typically need an additional 11% chromium. Because of its high tensile strength and low cost, steel is used in buildings, infrastructure, tools, ships, trains, cars, machines, electrical appliances, weapons, and rockets. Iron is the base metal of steel. Depending on the temperature, it can take two crystalline forms (allotropic forms): body-centred cubic and face-centred cubic. The interaction of the allotropes of iron with the alloying elements, primarily carbon, gives steel and cast iron their range of unique properties. In pure iron, the crystal structure has relatively little resistance to the iron atoms slipping past one another, and so pure iron is quite ductile, or soft and easily formed. In steel, small amounts of carbon, other elements, and inclusions within the iron act as hardening agents that prevent the movement of dislocations. The carbon in typical steel alloys may contribute up to 2.14% of its weight. Varying the amount of carbon and many other alloying elements, as well as controlling their chemical and physical makeup in the final steel (either as solute elements, or as precipitated phases), impedes the movement of the dislocations that make pure iron ductile, and thus controls and enhances its qualities. These qualities include the hardness, quenching behaviour, need for annealing, tempering behaviour, yield strength, and tensile strength of the resulting steel. The increase in steel's strength compared to pure iron is possible only by reducing iron's ductility. Steel was produced in bloomery furnaces for thousands of years, but its large-scale, industrial use began only after more efficient production methods were devised in the 17th century, with the introduction of the blast furnace and production of crucible steel. This was followed by the open-hearth furnace and then the Bessemer process in England in the mid-19th century. With the invention of the Bessemer process, a new era of mass-produced steel began. Mild steel replaced wrought iron. The German states saw major steel prowess over Europe in the 19th century. Further refinements in the process, such as basic oxygen steelmaking (BOS), largely replaced earlier methods by further lowering the cost of production and increasing the quality of the final product. Today, steel is one of the most commonly manufactured materials in the world, with more than 1.6 billion tons produced annually. Modern steel is generally identified by various grades defined by assorted standards organisations. The modern steel industry is one of the largest manufacturing industries in the world, but is one of the most energy and greenhouse gas emission intense industries, contributing 8% of global emissions. However, steel is also very reusable: it is one of the world's most-recycled materials, with a recycling rate of over 60% globally.","0.00032680773839583024"
http://dbpedia.org/resource/Bjørn_Myrseth,"Bjørn Myrseth (born 1944) is a Norwegian biologist and businessperson, and since 1987 chief executive officer of Marine Farms. Myrseth was educated in fishery biology from the University of Bergen, and was a co-founder of in 1972, where he was CEO until 1987. He then sold his stake in the company, and founded Marine Farms, where he continues as CEO.","0.00025555055662449834"
